,test_benchmark,model,score,value,train_benchmark,fold,sample_count_dimension_factor,budget,d_model,d_k,d_v,fc_size,n_heads,d_ff,n_layers
21,test,dummy,MSE,0.16709236800670624,random_no_constants,8,50,30,60,40,10,60,2,60,2
22,test,dummy,Misrankings score,0.527,random_no_constants,8,50,30,60,40,10,60,2,60,2
23,test,dummy,Loss,0.6895841573617196,random_no_constants,8,50,30,60,40,10,60,2,60,2
24,test,ELA,Loss,0.8689859765298084,random_no_constants,8,50,30,60,40,10,60,2,60,2
0,train,transformer,MSE,0.1624159961938858,random_no_constants,9,50,30,60,10,10,40,1,60,1
1,train,transformer,Misrankings score,0.5500358422939068,random_no_constants,9,50,30,60,10,10,40,1,60,1
2,train,transformer,Loss,0.7232009373466572,random_no_constants,9,50,30,60,10,10,40,1,60,1
3,train,dummy,MSE,0.15777871012687683,random_no_constants,9,50,30,60,10,10,40,1,60,1
4,train,dummy,Misrankings score,0.5339426523297491,random_no_constants,9,50,30,60,10,10,40,1,60,1
5,train,dummy,Loss,0.7119400860753368,random_no_constants,9,50,30,60,10,10,40,1,60,1
6,val,transformer,MSE,0.16689646244049072,random_no_constants,9,50,30,60,10,10,40,1,60,1
7,val,transformer,Misrankings score,0.549748743718593,random_no_constants,9,50,30,60,10,10,40,1,60,1
8,val,transformer,Loss,0.720674312279835,random_no_constants,9,50,30,60,10,10,40,1,60,1
9,val,dummy,MSE,0.15818457305431366,random_no_constants,9,50,30,60,10,10,40,1,60,1
10,val,dummy,Misrankings score,0.5514237855946399,random_no_constants,9,50,30,60,10,10,40,1,60,1
11,val,dummy,Loss,0.7232111150626005,random_no_constants,9,50,30,60,10,10,40,1,60,1
12,tune,transformer,MSE,0.16028766334056854,random_no_constants,9,50,30,60,10,10,40,1,60,1
13,tune,transformer,Misrankings score,0.5566666666666666,random_no_constants,9,50,30,60,10,10,40,1,60,1
14,tune,transformer,Loss,0.7003665857849211,random_no_constants,9,50,30,60,10,10,40,1,60,1
15,tune,dummy,MSE,0.15970389544963837,random_no_constants,9,50,30,60,10,10,40,1,60,1
16,tune,dummy,Misrankings score,0.527,random_no_constants,9,50,30,60,10,10,40,1,60,1
17,tune,dummy,Loss,0.6807157515006491,random_no_constants,9,50,30,60,10,10,40,1,60,1
18,test,transformer,MSE,0.16028766334056854,random_no_constants,9,50,30,60,10,10,40,1,60,1
19,test,transformer,Misrankings score,0.5566666666666666,random_no_constants,9,50,30,60,10,10,40,1,60,1
20,test,transformer,Loss,0.7003665857849211,random_no_constants,9,50,30,60,10,10,40,1,60,1
21,test,dummy,MSE,0.15970389544963837,random_no_constants,9,50,30,60,10,10,40,1,60,1
22,test,dummy,Misrankings score,0.527,random_no_constants,9,50,30,60,10,10,40,1,60,1
23,test,dummy,Loss,0.6807157515006491,random_no_constants,9,50,30,60,10,10,40,1,60,1
24,test,ELA,Loss,0.8143719472493263,random_no_constants,9,50,30,60,10,10,40,1,60,1
